# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -15.82500000          0.00000000          0.00000000
        -15.82000000          0.00000000          0.00000000
        -15.81500000          0.00000000          0.00000000
        -15.81000000          0.00000000          0.00000000
        -15.80500000          0.00000000          0.00000000
        -15.80000000          0.00000000          0.00000000
        -15.79500000          0.00000000          0.00000000
        -15.79000000          0.00000000          0.00000000
        -15.78500000          0.00000000          0.00000000
        -15.78000000          0.00000000          0.00000000
        -15.77500000          0.00000000          0.00000000
        -15.77000000          0.00000000          0.00000000
        -15.76500000          0.00000000          0.00000000
        -15.76000000          0.00000000          0.00000000
        -15.75500000          0.00000000          0.00000000
        -15.75000000          0.00000000          0.00000000
        -15.74500000          0.00000000          0.00000000
        -15.74000000          0.00000000          0.00000000
        -15.73500000          0.00000000          0.00000000
        -15.73000000          0.00000000          0.00000000
        -15.72500000          0.00000000          0.00000000
        -15.72000000          0.00000000          0.00000000
        -15.71500000          0.00000000          0.00000000
        -15.71000000          0.00000000          0.00000000
        -15.70500000          0.00000000          0.00000000
        -15.70000000          0.00000000          0.00000000
        -15.69500000          0.00000000          0.00000000
        -15.69000000          0.00000000          0.00000000
        -15.68500000          0.00000000          0.00000000
        -15.68000000          0.00000000          0.00000000
        -15.67500000          0.00000000          0.00000000
        -15.67000000          0.00000000          0.00000000
        -15.66500000          0.00000000          0.00000000
        -15.66000000          0.00000000          0.00000000
        -15.65500000          0.00000000          0.00000000
        -15.65000000          0.00000000          0.00000000
        -15.64500000          0.00000000          0.00000000
        -15.64000000          0.00000000          0.00000000
        -15.63500000          0.00000000          0.00000000
        -15.63000000          0.00000000          0.00000000
        -15.62500000          0.00000000          0.00000000
        -15.62000000          0.00000000          0.00000000
        -15.61500000          0.00000000          0.00000000
        -15.61000000          0.00000000          0.00000000
        -15.60500000          0.00000000          0.00000000
        -15.60000000          0.00000000          0.00000000
        -15.59500000          0.00000000          0.00000000
        -15.59000000          0.00000000          0.00000000
        -15.58500000          0.00000000          0.00000000
        -15.58000000          0.00000000          0.00000000
        -15.57500000          0.00000000          0.00000000
        -15.57000000          0.00000000          0.00000000
        -15.56500000          0.00000000          0.00000000
        -15.56000000          0.00000000          0.00000000
        -15.55500000          0.00000000          0.00000000
        -15.55000000          0.00000000          0.00000000
        -15.54500000          0.00000000          0.00000000
        -15.54000000          0.00000000          0.00000000
        -15.53500000          0.00000000          0.00000000
        -15.53000000          0.00000000          0.00000000
        -15.52500000          0.00000000          0.00000000
        -15.52000000          0.00000000          0.00000000
        -15.51500000          0.00000000          0.00000000
        -15.51000000          0.00000000          0.00000000
        -15.50500000          0.00000000          0.00000000
        -15.50000000          0.00000000          0.00000000
        -15.49500000          0.00000000          0.00000000
        -15.49000000          0.00000000          0.00000000
        -15.48500000          0.00000000          0.00000000
        -15.48000000          0.00000000          0.00000000
        -15.47500000          0.00000000          0.00000000
        -15.47000000          0.00000000          0.00000000
        -15.46500000          0.00000000          0.00000000
        -15.46000000          0.00000000          0.00000000
        -15.45500000          0.00000000          0.00000000
        -15.45000000          0.00000000          0.00000000
        -15.44500000          0.00000000          0.00000000
        -15.44000000          0.00000000          0.00000000
        -15.43500000          0.00000000          0.00000000
        -15.43000000          0.00000000          0.00000000
        -15.42500000          0.00000000          0.00000000
        -15.42000000          0.00000000          0.00000000
        -15.41500000          0.00000000          0.00000000
        -15.41000000          0.00000000          0.00000000
        -15.40500000          0.00000000          0.00000000
        -15.40000000          0.00000000          0.00000000
        -15.39500000          0.00000000          0.00000000
        -15.39000000          0.00000000          0.00000000
        -15.38500000          0.00000000          0.00000000
        -15.38000000          0.00000000          0.00000000
        -15.37500000          0.00000000          0.00000000
        -15.37000000          0.00000000          0.00000000
        -15.36500000          0.00000000          0.00000000
        -15.36000000          0.00000000          0.00000000
        -15.35500000          0.00000000          0.00000000
        -15.35000000          0.00000000          0.00000000
        -15.34500000          0.00000000          0.00000000
        -15.34000000          0.00000000          0.00000000
        -15.33500000          0.00000000          0.00000000
        -15.33000000          0.00000000          0.00000000
        -15.32500000          0.00000000          0.00000000
        -15.32000000          0.00000000          0.00000000
        -15.31500000          0.00000000          0.00000000
        -15.31000000          0.00000000          0.00000000
        -15.30500000          0.00000000          0.00000000
        -15.30000000          0.00000000          0.00000000
        -15.29500000          0.00000000          0.00000000
        -15.29000000          0.00000000          0.00000000
        -15.28500000          0.00000000          0.00000000
        -15.28000000          0.00000000          0.00000000
        -15.27500000          0.00000000          0.00000000
        -15.27000000          0.00000000          0.00000000
        -15.26500000          0.00000000          0.00000000
        -15.26000000          0.00000000          0.00000000
        -15.25500000          0.00000000          0.00000000
        -15.25000000          0.00000000          0.00000000
        -15.24500000          0.00000000          0.00000000
        -15.24000000          0.00000000          0.00000000
        -15.23500000          0.00000000          0.00000000
        -15.23000000          0.00000000          0.00000000
        -15.22500000          0.00000000          0.00000000
        -15.22000000          0.00000000          0.00000000
        -15.21500000          0.00000000          0.00000000
        -15.21000000          0.00000000          0.00000000
        -15.20500000          0.00000000          0.00000000
        -15.20000000          0.00000000          0.00000000
        -15.19500000          0.00000000          0.00000000
        -15.19000000          0.00000000          0.00000000
        -15.18500000          0.00000000          0.00000000
        -15.18000000          0.00000000          0.00000000
        -15.17500000          0.00000000          0.00000000
        -15.17000000          0.00000000          0.00000000
        -15.16500000          0.00000000          0.00000000
        -15.16000000          0.00000000          0.00000000
        -15.15500000          0.00000000          0.00000000
        -15.15000000          0.00000000          0.00000000
        -15.14500000          0.00000000          0.00000000
        -15.14000000          0.00000000          0.00000000
        -15.13500000          0.00000000          0.00000000
        -15.13000000          0.00000000          0.00000000
        -15.12500000          0.00000000          0.00000000
        -15.12000000          0.00000000          0.00000000
        -15.11500000          0.00000000          0.00000000
        -15.11000000          0.00000000          0.00000000
        -15.10500000          0.00000000          0.00000000
        -15.10000000          0.00000000          0.00000000
        -15.09500000          0.00000000          0.00000000
        -15.09000000          0.00000000          0.00000000
        -15.08500000          0.00000000          0.00000000
        -15.08000000          0.00000000          0.00000000
        -15.07500000          0.00000000          0.00000000
        -15.07000000          0.00000000          0.00000000
        -15.06500000          0.00000000          0.00000000
        -15.06000000          0.00000000          0.00000000
        -15.05500000          0.00000000          0.00000000
        -15.05000000          0.00000000          0.00000000
        -15.04500000          0.00000000          0.00000000
        -15.04000000          0.00000000          0.00000000
        -15.03500000          0.00000000          0.00000000
        -15.03000000          0.00000000          0.00000000
        -15.02500000          0.00000000          0.00000000
        -15.02000000          0.00000000          0.00000000
        -15.01500000          0.00000000          0.00000000
        -15.01000000          0.00000000          0.00000000
        -15.00500000          0.00000000          0.00000000
        -15.00000000          0.00000000          0.00000000
        -14.99500000          0.00000000          0.00000000
        -14.99000000          0.00000000          0.00000000
        -14.98500000          0.00000000          0.00000000
        -14.98000000          0.00000000          0.00000000
        -14.97500000          0.00000000          0.00000000
        -14.97000000          0.00000000          0.00000000
        -14.96500000          0.00000000          0.00000000
        -14.96000000          0.00000000          0.00000000
        -14.95500000          0.00000000          0.00000000
        -14.95000000          0.00000000          0.00000000
        -14.94500000          0.00000000          0.00000000
        -14.94000000          0.00000000          0.00000000
        -14.93500000          0.00000000          0.00000000
        -14.93000000          0.00000000          0.00000000
        -14.92500000          0.00000000          0.00000000
        -14.92000000          0.00000000          0.00000000
        -14.91500000          0.00000000          0.00000000
        -14.91000000          0.00000000          0.00000000
        -14.90500000          0.00013913          0.00013914
        -14.90000000          0.00287109          0.00287116
        -14.89500000          0.00909540          0.00909551
        -14.89000000          0.01881205          0.01881222
        -14.88500000          0.03202105          0.03202127
        -14.88000000          0.04872239          0.04872267
        -14.87500000          0.06891608          0.06891642
        -14.87000000          0.09260212          0.09260252
        -14.86500000          0.11978051          0.11978096
        -14.86000000          0.13773496          0.13773520
        -14.85500000          0.15164487          0.15164508
        -14.85000000          0.16386282          0.16386300
        -14.84500000          0.17438882          0.17438898
        -14.84000000          0.18322288          0.18322301
        -14.83500000          0.19038049          0.19038060
        -14.83000000          0.19753455          0.19753468
        -14.82500000          0.20581374          0.20581389
        -14.82000000          0.21521806          0.21521823
        -14.81500000          0.22559598          0.22559616
        -14.81000000          0.23625853          0.23625871
        -14.80500000          0.24710845          0.24710863
        -14.80000000          0.25778817          0.25778835
        -14.79500000          0.26813452          0.26813470
        -14.79000000          0.27814750          0.27814768
        -14.78500000          0.28782711          0.28782729
        -14.78000000          0.29717335          0.29717352
        -14.77500000          0.30618622          0.30618639
        -14.77000000          0.31486572          0.31486588
        -14.76500000          0.32327408          0.32327424
        -14.76000000          0.33287838          0.33287858
        -14.75500000          0.34429137          0.34429159
        -14.75000000          0.35749959          0.35749984
        -14.74500000          0.37250268          0.37250298
        -14.74000000          0.38871678          0.38871708
        -14.73500000          0.40479771          0.40479800
        -14.73000000          0.42015377          0.42015407
        -14.72500000          0.43577564          0.43577594
        -14.72000000          0.45171097          0.45171128
        -14.71500000          0.46795975          0.46796007
        -14.71000000          0.48452200          0.48452232
        -14.70500000          0.50139770          0.50139803
        -14.70000000          0.51858686          0.51858720
        -14.69500000          0.53608948          0.53608983
        -14.69000000          0.55390492          0.55390527
        -14.68500000          0.57179194          0.57179230
        -14.68000000          0.58982597          0.58982636
        -14.67500000          0.61006892          0.61006937
        -14.67000000          0.63294765          0.63294814
        -14.66500000          0.65846213          0.65846268
        -14.66000000          0.68641180          0.68641242
        -14.65500000          0.72549813          0.72549906
        -14.65000000          0.77625636          0.77625743
        -14.64500000          0.82825809          0.82825919
        -14.64000000          0.88037802          0.88037914
        -14.63500000          0.93217072          0.93217184
        -14.63000000          0.98327261          0.98327375
        -14.62500000          1.03396023          1.03396139
        -14.62000000          1.08546691          1.08546812
        -14.61500000          1.13955372          1.13955536
        -14.61000000          1.25098001          1.25098294
        -14.60500000          1.39897126          1.39897499
        -14.60000000          1.57915639          1.57916084
        -14.59500000          1.90802410          1.90802955
        -14.59000000          2.11956641          2.11957157
        -14.58500000          2.34427567          2.34428126
        -14.58000000          2.57788972          2.57789564
        -14.57500000          2.80983763          2.80984327
        -14.57000000          3.02697577          3.02698205
        -14.56500000          3.26578427          3.26579142
        -14.56000000          3.52656312          3.52657153
        -14.55500000          3.70443703          3.70443965
        -14.55000000          3.80659676          3.80660038
        -14.54500000          3.92527978          3.92528365
        -14.54000000          4.01491008          4.01491310
        -14.53500000          4.04119307          4.04119469
        -14.53000000          4.02405680          4.02405727
        -14.52500000          3.99307071          3.99307205
        -14.52000000          3.99131249          3.99131540
        -14.51500000          4.06483894          4.06484533
        -14.51000000          4.24872710          4.24873270
        -14.50500000          4.22036252          4.22036243
        -14.50000000          4.19267124          4.19267889
        -14.49500000          4.34857861          4.34858704
        -14.49000000          4.52412349          4.52413278
        -14.48500000          4.73149774          4.73150840
        -14.48000000          4.98881097          4.98882394
        -14.47500000          5.25586551          5.25587835
        -14.47000000          5.50818620          5.50820141
        -14.46500000          5.73187331          5.73196373
        -14.46000000          5.33896996          5.33894012
        -14.45500000          4.67555019          4.67553590
        -14.45000000          4.24974282          4.24973174
        -14.44500000          3.92970572          3.92969613
        -14.44000000          3.62911905          3.62910766
        -14.43500000          3.34400734          3.34399682
        -14.43000000          3.10611171          3.10610500
        -14.42500000          2.95229912          2.95229239
        -14.42000000          2.88841164          2.88840764
        -14.41500000          2.99408658          2.99408706
        -14.41000000          3.16499264          3.16499352
        -14.40500000          3.32902918          3.32903050
        -14.40000000          3.49022866          3.49023070
        -14.39500000          3.66844024          3.66844340
        -14.39000000          4.13667746          4.13668563
        -14.38500000          4.32223121          4.32222952
        -14.38000000          4.27792661          4.27792924
        -14.37500000          4.45221707          4.45222325
        -14.37000000          4.74716348          4.74717195
        -14.36500000          5.07422667          5.07423684
        -14.36000000          5.23706490          5.23707066
        -14.35500000          5.50951034          5.50951586
        -14.35000000          5.70296918          5.70297218
        -14.34500000          5.83396066          5.83396441
        -14.34000000          5.97603426          5.97604154
        -14.33500000          6.32392759          6.32393760
        -14.33000000          6.42483877          6.42483048
        -14.32500000          6.15930824          6.15930444
        -14.32000000          6.15742905          6.15742805
        -14.31500000          6.12628831          6.12628077
        -14.31000000          5.54973981          5.54972460
        -14.30500000          5.18026256          5.18025465
        -14.30000000          4.87382488          4.87381826
        -14.29500000          4.59170333          4.59169637
        -14.29000000          4.28409018          4.28408344
        -14.28500000          3.99545750          3.99545120
        -14.28000000          3.71854419          3.71853831
        -14.27500000          3.52032678          3.52032239
        -14.27000000          3.38810087          3.38809738
        -14.26500000          3.26748091          3.26747732
        -14.26000000          3.13336692          3.13336364
        -14.25500000          3.08046666          3.08046526
        -14.25000000          3.05431765          3.05431639
        -14.24500000          3.03684519          3.03684424
        -14.24000000          3.04909346          3.04909317
        -14.23500000          3.07697944          3.07697912
        -14.23000000          3.10747199          3.10747163
        -14.22500000          3.14190327          3.14190288
        -14.22000000          3.18626328          3.18626339
        -14.21500000          3.27639052          3.27639168
        -14.21000000          3.40043676          3.40043827
        -14.20500000          3.54556835          3.54556993
        -14.20000000          3.69839165          3.69839263
        -14.19500000          3.84098709          3.84098847
        -14.19000000          4.04790960          4.04791209
        -14.18500000          4.34039084          4.34039542
        -14.18000000          4.70378212          4.70378731
        -14.17500000          5.11835952          5.11836400
        -14.17000000          5.43179064          5.43179136
        -14.16500000          5.35030700          5.35030406
        -14.16000000          5.36873485          5.36873572
        -14.15500000          5.24385677          5.24385616
        -14.15000000          5.01871676          5.01871621
        -14.14500000          4.84371624          4.84371607
        -14.14000000          4.66646625          4.66646628
        -14.13500000          4.49542265          4.49542268
        -14.13000000          4.37427548          4.37427576
        -14.12500000          4.35327735          4.35327858
        -14.12000000          4.35547134          4.35547230
        -14.11500000          4.35907238          4.35907346
        -14.11000000          4.37567455          4.37567593
        -14.10500000          4.41437276          4.41437494
        -14.10000000          4.45490898          4.45491066
        -14.09500000          4.47796762          4.47796877
        -14.09000000          4.48669218          4.48669315
        -14.08500000          4.48591084          4.48591150
        -14.08000000          4.47159698          4.47159734
        -14.07500000          4.44324576          4.44324576
        -14.07000000          4.38982610          4.38982543
        -14.06500000          4.30775847          4.30775719
        -14.06000000          4.20503741          4.20503587
        -14.05500000          4.12224868          4.12224817
        -14.05000000          4.07531743          4.07531727
        -14.04500000          4.04366337          4.04366339
        -14.04000000          4.11237228          4.11238390
        -14.03500000          4.21366914          4.21366343
        -14.03000000          3.89268541          3.89268527
        -14.02500000          3.83914555          3.83914492
        -14.02000000          3.78170420          3.78170345
        -14.01500000          3.72923849          3.72923768
        -14.01000000          3.67336807          3.67336707
        -14.00500000          3.61215115          3.61214995
        -14.00000000          3.54660952          3.54660818
        -13.99500000          3.47765645          3.47765572
        -13.99000000          3.44217021          3.44216953
        -13.98500000          3.37560626          3.37560499
        -13.98000000          3.29886125          3.29886102
        -13.97500000          3.23611222          3.23610888
        -13.97000000          3.06068547          3.06067967
        -13.96500000          2.86591536          2.86590697
        -13.96000000          2.70136499          2.70136286
        -13.95500000          2.66236029          2.66235890
        -13.95000000          2.60229235          2.60229107
        -13.94500000          2.54408166          2.54408042
        -13.94000000          2.48802833          2.48802711
        -13.93500000          2.43667800          2.43667700
        -13.93000000          2.40667971          2.40667989
        -13.92500000          2.41231826          2.41231957
        -13.92000000          2.45222973          2.45222968
        -13.91500000          2.44643669          2.44643744
        -13.91000000          2.46646066          2.46645833
        -13.90500000          2.38006329          2.38006149
        -13.90000000          2.30948678          2.30948470
        -13.89500000          2.25000069          2.24999949
        -13.89000000          2.20466878          2.20466782
        -13.88500000          2.16134622          2.16134533
        -13.88000000          2.12674663          2.12674608
        -13.87500000          2.10506904          2.10506857
        -13.87000000          2.09414710          2.09414700
        -13.86500000          2.09502781          2.09502822
        -13.86000000          2.10441124          2.10441144
        -13.85500000          2.11893173          2.11893381
        -13.85000000          2.18265391          2.18265794
        -13.84500000          2.29496285          2.29496875
        -13.84000000          2.48045231          2.48046240
        -13.83500000          2.72629147          2.72630103
        -13.83000000          2.97760445          2.97761485
        -13.82500000          3.22833660          3.22834704
        -13.82000000          3.50007661          3.50008811
        -13.81500000          3.68391561          3.68391823
        -13.81000000          3.72936787          3.72937520
        -13.80500000          3.93391686          3.93392522
        -13.80000000          4.16049598          4.16050634
        -13.79500000          4.52824753          4.52828041
        -13.79000000          4.95626511          4.95626894
        -13.78500000          4.83463619          4.83462369
        -13.78000000          4.49264284          4.49263081
        -13.77500000          4.26560965          4.26560382
        -13.77000000          4.27827214          4.27827262
        -13.76500000          4.28725608          4.28725545
        -13.76000000          4.26467147          4.26466973
        -13.75500000          4.21017281          4.21017019
        -13.75000000          4.14159744          4.14159449
        -13.74500000          4.06322712          4.06322442
        -13.74000000          4.06221867          4.06222013
        -13.73500000          4.13522418          4.13523117
        -13.73000000          3.94627515          3.94625946
        -13.72500000          3.80576439          3.80576480
        -13.72000000          3.79605170          3.79605363
        -13.71500000          3.80952872          3.80953087
        -13.71000000          3.83472986          3.83473452
        -13.70500000          3.96382983          3.96383475
        -13.70000000          4.04759663          4.04760072
        -13.69500000          4.10809414          4.10809739
        -13.69000000          4.14412524          4.14412785
        -13.68500000          4.17194575          4.17194762
        -13.68000000          4.16584687          4.16584859
        -13.67500000          4.18606410          4.18606640
        -13.67000000          4.20936177          4.20936416
        -13.66500000          4.23094120          4.23094407
        -13.66000000          4.27190671          4.27191049
        -13.65500000          4.33164800          4.33165240
        -13.65000000          4.40522587          4.40522921
        -13.64500000          4.40528328          4.40528324
        -13.64000000          4.39880522          4.39880544
        -13.63500000          4.39781679          4.39781786
        -13.63000000          4.42913911          4.42914103
        -13.62500000          4.46578134          4.46578270
        -13.62000000          4.53040196          4.53040599
        -13.61500000          4.66166240          4.66166604
        -13.61000000          4.75254236          4.75254716
        -13.60500000          4.84124740          4.84125027
        -13.60000000          4.88245555          4.88245660
        -13.59500000          4.88240662          4.88240600
        -13.59000000          4.84755902          4.84755786
        -13.58500000          4.85054461          4.85054554
        -13.58000000          4.87188939          4.87189076
        -13.57500000          4.90212122          4.90212266
        -13.57000000          4.94188347          4.94189582
        -13.56500000          5.15768878          5.15768687
        -13.56000000          5.08903477          5.08903190
        -13.55500000          5.04776840          5.04776814
        -13.55000000          5.06256971          5.06257034
        -13.54500000          5.05590564          5.05590351
        -13.54000000          5.16717213          5.16717912
        -13.53500000          5.23408943          5.23408034
        -13.53000000          4.67481408          4.67476944
        -13.52500000          4.10376578          4.10374795
        -13.52000000          3.77001936          3.77001595
        -13.51500000          3.80749854          3.80750378
        -13.51000000          3.93015819          3.93016513
        -13.50500000          4.07747216          4.07747934
        -13.50000000          4.22527371          4.22528046
        -13.49500000          4.39108104          4.39109164
        -13.49000000          4.96445218          4.96454814
        -13.48500000          5.13629857          5.13630382
        -13.48000000          5.18371953          5.18372551
        -13.47500000          5.27001909          5.27002727
        -13.47000000          5.42674628          5.42675774
        -13.46500000          5.57179386          5.57180348
        -13.46000000          5.67295205          5.67295992
        -13.45500000          5.76521260          5.76522324
        -13.45000000          5.91277654          5.91278948
        -13.44500000          6.04514174          6.04514693
        -13.44000000          6.13720963          6.13720504
        -13.43500000          6.04363185          6.04363071
        -13.43000000          5.99434405          5.99434457
        -13.42500000          5.96253493          5.96253504
        -13.42000000          5.92753606          5.92753357
        -13.41500000          5.87734431          5.87733802
        -13.41000000          5.58030147          5.58029628
        -13.40500000          5.17167012          5.17164937
        -13.40000000          4.78219238          4.78217419
        -13.39500000          4.50698736          4.50697841
        -13.39000000          4.37201406          4.37201047
        -13.38500000          4.28557723          4.28557495
        -13.38000000          4.23139940          4.23139885
        -13.37500000          4.20926867          4.20926956
        -13.37000000          4.23003521          4.23003830
        -13.36500000          4.25980323          4.25980598
        -13.36000000          4.28482094          4.28482336
        -13.35500000          4.30833270          4.30833556
        -13.35000000          4.33843298          4.33843571
        -13.34500000          4.36647061          4.36647313
        -13.34000000          4.39058920          4.39059017
        -13.33500000          4.50387842          4.50388711
        -13.33000000          4.38121402          4.38121113
        -13.32500000          4.25663974          4.25663078
        -13.32000000          4.24756260          4.24756282
        -13.31500000          4.20310727          4.20310355
        -13.31000000          4.12322883          4.12322337
        -13.30500000          3.80402723          3.80399833
        -13.30000000          3.45677555          3.45675727
        -13.29500000          3.21654832          3.21653264
        -13.29000000          3.02383887          3.02382599
        -13.28500000          2.87609158          2.87608186
        -13.28000000          2.76083261          2.76082434
        -13.27500000          2.71275265          2.71275178
        -13.27000000          2.74139310          2.74139579
        -13.26500000          2.77980029          2.77980133
        -13.26000000          2.81489063          2.81489343
        -13.25500000          2.86898227          2.86898586
        -13.25000000          2.93214957          2.93215374
        -13.24500000          3.00235694          3.00236155
        -13.24000000          3.07983319          3.07983819
        -13.23500000          3.17468128          3.17468773
        -13.23000000          3.31217642          3.31218658
        -13.22500000          3.51862055          3.51863578
        -13.22000000          3.79682217          3.79683857
        -13.21500000          4.08393739          4.08395353
        -13.21000000          4.33195608          4.33196984
        -13.20500000          4.46655242          4.46655941
        -13.20000000          4.51400483          4.51400836
        -13.19500000          4.53772871          4.53773232
        -13.19000000          4.60782878          4.60783627
        -13.18500000          4.71831216          4.71832133
        -13.18000000          4.87616506          4.87617734
        -13.17500000          5.01412959          5.01413966
        -13.17000000          5.24366212          5.24368302
        -13.16500000          5.63914123          5.63916876
        -13.16000000          6.06330628          6.06332531
        -13.15500000          6.08782442          6.08782098
        -13.15000000          5.99484028          5.99483509
        -13.14500000          5.84838779          5.84837711
        -13.14000000          5.62767859          5.62766948
        -13.13500000          5.54999167          5.54999647
        -13.13000000          5.49479617          5.49479090
        -13.12500000          5.52890643          5.52892974
        -13.12000000          5.87774374          5.87777719
        -13.11500000          6.24183363          6.24186698
        -13.11000000          6.30598913          6.30596940
        -13.10500000          6.17391501          6.17392294
        -13.10000000          6.16005667          6.16005892
        -13.09500000          6.18717308          6.18717887
        -13.09000000          6.22328631          6.22329032
        -13.08500000          6.22419948          6.22419603
        -13.08000000          6.07950394          6.07948748
        -13.07500000          5.82239203          5.82238410
        -13.07000000          5.71341899          5.71341892
        -13.06500000          5.74254651          5.74255725
        -13.06000000          5.78300150          5.78299854
        -13.05500000          5.95714673          5.95717298
        -13.05000000          6.53955808          6.53953300
        -13.04500000          5.98127552          5.98123110
        -13.04000000          5.35955455          5.35950524
        -13.03500000          4.84622798          4.84619900
        -13.03000000          4.55232563          4.55230798
        -13.02500000          4.36402857          4.36401587
        -13.02000000          4.18933427          4.18932304
        -13.01500000          4.09005048          4.09004438
        -13.01000000          3.91419311          3.91417957
        -13.00500000          3.73312535          3.73311803
        -13.00000000          3.65276871          3.65276454
        -12.99500000          3.60104606          3.60104361
        -12.99000000          3.64569415          3.64570139
        -12.98500000          3.80286977          3.80287976
        -12.98000000          3.88660899          3.88661560
        -12.97500000          3.99868860          3.99869631
        -12.97000000          4.11576875          4.11577779
        -12.96500000          4.25252241          4.25253241
        -12.96000000          4.40388504          4.40390592
        -12.95500000          4.87649710          4.87650405
        -12.95000000          4.39133386          4.39129682
        -12.94500000          4.05794763          4.05793031
        -12.94000000          3.83604948          3.83603620
        -12.93500000          3.68495197          3.68494385
        -12.93000000          3.58576196          3.58575491
        -12.92500000          3.50081076          3.50080522
        -12.92000000          3.45500840          3.45500529
        -12.91500000          3.45766776          3.45766747
        -12.91000000          3.47939493          3.47939576
        -12.90500000          3.52076931          3.52077061
        -12.90000000          3.55202946          3.55203882
        -12.89500000          3.72010543          3.72011568
        -12.89000000          3.90237310          3.90238321
        -12.88500000          4.09905675          4.09906714
        -12.88000000          4.24487023          4.24487812
        -12.87500000          4.45651286          4.45653342
        -12.87000000          4.89076780          4.89083240
        -12.86500000          5.31245966          5.31247917
        -12.86000000          5.59861821          5.59863594
        -12.85500000          5.88880017          5.88881536
        -12.85000000          6.17317965          6.17319413
        -12.84500000          6.34808589          6.34809246
        -12.84000000          6.45609454          6.45610517
        -12.83500000          6.63677110          6.63678268
        -12.83000000          6.70992815          6.70991814
        -12.82500000          6.43125566          6.43123150
        -12.82000000          6.19290516          6.19289433
        -12.81500000          6.12271049          6.12270875
        -12.81000000          6.05408649          6.05407964
        -12.80500000          5.94799072          5.94798460
        -12.80000000          5.90569649          5.90569572
        -12.79500000          5.87264011          5.87263862
        -12.79000000          5.85581864          5.85581664
        -12.78500000          5.81719183          5.81718859
        -12.78000000          5.78198311          5.78197915
        -12.77500000          5.76567106          5.76566835
        -12.77000000          5.75987878          5.75987732
        -12.76500000          5.89152062          5.89152962
        -12.76000000          6.08284321          6.08285427
        -12.75500000          6.19900385          6.19900749
        -12.75000000          6.21270844          6.21268844
        -12.74500000          5.94675896          5.94676735
        -12.74000000          6.12704254          6.12704134
        -12.73500000          5.60773760          5.60764322
        -12.73000000          5.09451974          5.09448301
        -12.72500000          4.73083339          4.73080658
        -12.72000000          4.47673776          4.47671683
        -12.71500000          4.30427166          4.30425658
        -12.71000000          4.21484506          4.21483846
        -12.70500000          4.22703510          4.22703675
        -12.70000000          4.29819978          4.29820446
        -12.69500000          4.29778421          4.29779400
        -12.69000000          4.49564880          4.49566446
        -12.68500000          4.74864348          4.74866277
        -12.68000000          5.02509836          5.02514648
        -12.67500000          5.40889547          5.40891248
        -12.67000000          5.66704326          5.66705980
        -12.66500000          5.98493350          5.98495125
        -12.66000000          6.32227854          6.32229531
        -12.65500000          6.60926998          6.60928098
        -12.65000000          6.74174636          6.74174791
        -12.64500000          6.68269018          6.68268582
        -12.64000000          6.56264093          6.56263439
        -12.63500000          6.41275513          6.41275077
        -12.63000000          6.13310285          6.13309095
        -12.62500000          5.88017778          5.88016427
        -12.62000000          5.63168039          5.63166575
        -12.61500000          5.37479685          5.37478059
        -12.61000000          5.05210316          5.05208157
        -12.60500000          4.72149293          4.72147423
        -12.60000000          4.47482967          4.47481745
        -12.59500000          4.28434116          4.28433046
        -12.59000000          4.12773739          4.12773327
        -12.58500000          4.12617446          4.12619380
        -12.58000000          4.31332591          4.31332270
        -12.57500000          4.12593446          4.12592241
        -12.57000000          4.04615756          4.04615885
        -12.56500000          4.17147045          4.17148640
        -12.56000000          4.40107458          4.40108110
        -12.55500000          4.38168928          4.38168728
        -12.55000000          4.40040211          4.40040848
        -12.54500000          4.48713520          4.48714338
        -12.54000000          4.46458150          4.46457611
        -12.53500000          4.28727630          4.28726763
        -12.53000000          4.12808182          4.12807958
        -12.52500000          4.12608367          4.12608373
        -12.52000000          4.09497023          4.09496650
        -12.51500000          4.06012220          4.06012103
        -12.51000000          4.04499843          4.04499606
        -12.50500000          4.03396757          4.03396669
        -12.50000000          4.06929734          4.06929902
        -12.49500000          4.20631422          4.20632508
        -12.49000000          4.48025567          4.48028135
        -12.48500000          4.99369677          4.99373388
        -12.48000000          5.43105427          5.43107578
        -12.47500000          5.83031960          5.83034283
        -12.47000000          6.26333434          6.26335973
        -12.46500000          6.64591924          6.64592553
        -12.46000000          6.89315709          6.89314770
        -12.45500000          6.87135556          6.87135832
        -12.45000000          7.01375222          7.01375602
        -12.44500000          7.08023638          7.08023406
        -12.44000000          7.01081017          7.01079839
        -12.43500000          6.69352141          6.69348947
        -12.43000000          6.13399709          6.13397003
        -12.42500000          5.74342055          5.74339670
        -12.42000000          5.41667465          5.41665477
        -12.41500000          5.04415115          5.04412958
        -12.41000000          4.67453077          4.67450906
        -12.40500000          4.35277633          4.35276624
        -12.40000000          4.02868540          4.02866615
        -12.39500000          3.68925756          3.68923611
        -12.39000000          3.44841259          3.44840414
        -12.38500000          3.29865799          3.29864916
        -12.38000000          3.16279408          3.16278652
        -12.37500000          3.03785182          3.03784452
        -12.37000000          3.02233359          3.02233575
        -12.36500000          3.00342940          3.00342178
        -12.36000000          2.71378208          2.71376940
