#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                
# spin_up angular momentum projected density of states for species O as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2
      -12.58500000        2.33023410        0.01152946        2.31354456        0.00516009
      -12.58000000        2.43803198        0.01200788        2.42059842        0.00542568
      -12.57500000        2.33440841        0.01140623        2.31778245        0.00521973
      -12.57000000        2.29189816        0.01112607        2.27562048        0.00515161
      -12.56500000        2.35952706        0.01143425        2.34274843        0.00534438
      -12.56000000        2.48722733        0.01182326        2.46973121        0.00567286
      -12.55500000        2.47711319        0.01171128        2.45972062        0.00568129
      -12.55000000        2.48467201        0.01175461        2.46717049        0.00574691
      -12.54500000        2.52852263        0.01196525        2.51064804        0.00590934
      -12.54000000        2.51420012        0.01188956        2.49638529        0.00592528
      -12.53500000        2.41482585        0.01137649        2.39772312        0.00572625
      -12.53000000        2.32435978        0.01091426        2.30790130        0.00554422
      -12.52500000        2.32573130        0.01095174        2.30923615        0.00554341
      -12.52000000        2.31208964        0.01091730        2.29567898        0.00549336
      -12.51500000        2.29680757        0.01086013        2.28051018        0.00543726
      -12.51000000        2.29283064        0.01084269        2.27658642        0.00540153
      -12.50500000        2.29127033        0.01082968        2.27507619        0.00536446
      -12.50000000        2.31608261        0.01092717        2.29977014        0.00538530
      -12.49500000        2.39601690        0.01128037        2.37919179        0.00554474
      -12.49000000        2.55082071        0.01198437        2.53294919        0.00588715
      -12.48500000        2.83976764        0.01336228        2.81982856        0.00657680
      -12.48000000        3.08589962        0.01463403        3.06410076        0.00716483
      -12.47500000        3.31211679        0.01583744        3.28859413        0.00768522
      -12.47000000        3.55710837        0.01716362        3.53170146        0.00824329
      -12.46500000        3.77027079        0.01836787        3.74317072        0.00873219
      -12.46000000        3.90971768        0.01920389        3.88147151        0.00904227
      -12.45500000        3.91025314        0.01896001        3.88228207        0.00901106
      -12.45000000        3.99793578        0.01930591        3.96945267        0.00917721
      -12.44500000        4.04179672        0.01944175        4.01311006        0.00924491
      -12.44000000        4.00669270        0.01924067        3.97830685        0.00914517
      -12.43500000        3.83040812        0.01848528        3.80319700        0.00872584
      -12.43000000        3.51239152        0.01718141        3.48718094        0.00802917
      -12.42500000        3.29642897        0.01606467        3.27284295        0.00752136
      -12.42000000        3.11635893        0.01519325        3.09405271        0.00711297
      -12.41500000        2.90839762        0.01426644        2.88747165        0.00665953
      -12.41000000        2.70177919        0.01335957        2.68222221        0.00619741
      -12.40500000        2.52232099        0.01256297        2.50397689        0.00578114
      -12.40000000        2.34209688        0.01184011        2.32486604        0.00539073
      -12.39500000        2.15537322        0.01096207        2.13944675        0.00496440
      -12.39000000        2.02337393        0.01033142        2.00838591        0.00465660
      -12.38500000        1.94131369        0.00997286        1.92687552        0.00446531
      -12.38000000        1.86752502        0.00963885        1.85359565        0.00429053
      -12.37500000        1.79924111        0.00934685        1.78575852        0.00413574
      -12.37000000        1.79548973        0.00940188        1.78198520        0.00410266
      -12.36500000        1.78790875        0.00950309        1.77433024        0.00407542
      -12.36000000        1.61721621        0.00863108        1.60484567        0.00373946
      -12.35500000        1.50188880        0.00795884        1.49042897        0.00350099
      -12.35000000        1.41266753        0.00741349        1.40194338        0.00331067
      -12.34500000        1.32557640        0.00687904        1.31556983        0.00312753
      -12.34000000        1.24376753        0.00638040        1.23442946        0.00295767
      -12.33500000        1.16367897        0.00588946        1.15499897        0.00279054
      -12.33000000        1.08611550        0.00540576        1.07808326        0.00262648
      -12.32500000        1.01484891        0.00495072        1.00742582        0.00247237
      -12.32000000        0.96457024        0.00461325        0.95759722        0.00235976
      -12.31500000        0.93762960        0.00439655        0.93094052        0.00229253
      -12.31000000        0.93105816        0.00427940        0.92451752        0.00226124
      -12.30500000        0.93491432        0.00419492        0.92847366        0.00224574
      -12.30000000        0.93933306        0.00410900        0.93299366        0.00223040
      -12.29500000        0.93472919        0.00400507        0.92852121        0.00220290
      -12.29000000        0.93314901        0.00391687        0.92704949        0.00218265
      -12.28500000        0.93641653        0.00384954        0.93039427        0.00217271
      -12.28000000        0.94444707        0.00380350        0.93847056        0.00217302
      -12.27500000        0.95721329        0.00377978        0.95125002        0.00218349
      -12.27000000        0.97625276        0.00378570        0.97025943        0.00220763
      -12.26500000        1.00415768        0.00382622        0.99808371        0.00224775
      -12.26000000        1.04523454        0.00392019        1.03900451        0.00230984
      -12.25500000        1.12262089        0.00417340        1.11601532        0.00243217
      -12.25000000        1.23814765        0.00464014        1.23088371        0.00262380
      -12.24500000        1.62207173        0.00683171        1.61189980        0.00334022
      -12.24000000        1.65833816        0.00679518        1.64817391        0.00336907
      -12.23500000        1.76464438        0.00714508        1.75395513        0.00354417
      -12.23000000        1.89006802        0.00763764        1.87866732        0.00376306
      -12.22500000        1.96938764        0.00795938        1.95753034        0.00389792
      -12.22000000        2.01308655        0.00812712        2.00097429        0.00398514
      -12.21500000        2.02403894        0.00817463        2.01183822        0.00402609
      -12.21000000        2.00611166        0.00811729        1.99399378        0.00400059
      -12.20500000        1.98530159        0.00804852        1.97328085        0.00397222
      -12.20000000        1.94763643        0.00794043        1.93577746        0.00391854
      -12.19500000        1.90647610        0.00782918        1.89478684        0.00386008
      -12.19000000        1.87309811        0.00774541        1.86153841        0.00381429
      -12.18500000        1.84879182        0.00769169        1.83731707        0.00378306
      -12.18000000        1.83288599        0.00766846        1.82145206        0.00376547
      -12.17500000        1.82346874        0.00767010        1.81204010        0.00375854
      -12.17000000        1.81635563        0.00768227        1.80491779        0.00375557
      -12.16500000        1.81251748        0.00770739        1.80105300        0.00375710
      -12.16000000        1.81706171        0.00776402        1.80552542        0.00377228
      -12.15500000        1.82328969        0.00783594        1.81166245        0.00379129
      -12.15000000        1.82214584        0.00787857        1.81047209        0.00379517
      -12.14500000        1.81785493        0.00791339        1.80614971        0.00379183
      -12.14000000        1.81504920        0.00795740        1.80330335        0.00378845
      -12.13500000        1.81329492        0.00800863        1.80150223        0.00378405
      -12.13000000        1.81099920        0.00806459        1.79915846        0.00377616
      -12.12500000        1.80823823        0.00812546        1.79634834        0.00376443
      -12.12000000        1.80550248        0.00818902        1.79356326        0.00375020
      -12.11500000        1.80284183        0.00825323        1.79085424        0.00373435
      -12.11000000        1.80087263        0.00832047        1.78883320        0.00371896
      -12.10500000        1.80008983        0.00839550        1.78798944        0.00370490
      -12.10000000        1.80075929        0.00847692        1.78858966        0.00369271
      -12.09500000        1.80622122        0.00857493        1.79395799        0.00368830
      -12.09000000        1.81732451        0.00868734        1.80494549        0.00369168
      -12.08500000        1.83775790        0.00882075        1.82522911        0.00370804
      -12.08000000        1.94318573        0.00939337        1.92994096        0.00385140
      -12.07500000        2.00529255        0.01009963        1.99127041        0.00392251
      -12.07000000        2.01428255        0.01048248        1.99988546        0.00391461
      -12.06500000        1.99241984        0.01059394        1.97796091        0.00386499
      -12.06000000        1.93928257        0.01044147        1.92506648        0.00377463
      -12.05500000        1.67011056        0.00881602        1.65790851        0.00338603
      -12.05000000        1.59920536        0.00845599        1.58748079        0.00326857
      -12.04500000        1.54337892        0.00824740        1.53196329        0.00316823
      -12.04000000        1.49482809        0.00807410        1.48367481        0.00307918
      -12.03500000        1.45367193        0.00793281        1.44273704        0.00300207
      -12.03000000        1.41987334        0.00782319        1.40911297        0.00293719
      -12.02500000        1.39259184        0.00774186        1.38196666        0.00288331
      -12.02000000        1.37309200        0.00769646        1.36255201        0.00284353
      -12.01500000        1.36066380        0.00768405        1.35016295        0.00281680
      -12.01000000        1.35525444        0.00770698        1.34474497        0.00280250
      -12.00500000        1.35799877        0.00777396        1.34742247        0.00280234
      -12.00000000        1.36956801        0.00789077        1.35885891        0.00281832
      -11.99500000        1.38749117        0.00803830        1.37660654        0.00284633
      -11.99000000        1.38664724        0.00807778        1.37573389        0.00283557
      -11.98500000        1.38128893        0.00808393        1.37039026        0.00281473
      -11.98000000        1.37092985        0.00804534        1.36010149        0.00278302
      -11.97500000        1.35395408        0.00794693        1.34327048        0.00273667
      -11.97000000        1.34475773        0.00790596        1.33414747        0.00270430
      -11.96500000        1.33865421        0.00787630        1.32809873        0.00267918
      -11.96000000        1.33245389        0.00783287        1.32196595        0.00265507
      -11.95500000        1.33627788        0.00784398        1.32578548        0.00264841
      -11.95000000        1.34918765        0.00789832        1.33863291        0.00265642
      -11.94500000        1.35351261        0.00787509        1.34298359        0.00265392
      -11.94000000        1.34447242        0.00776948        1.33407212        0.00263082
      -11.93500000        1.31502855        0.00756218        1.30489566        0.00257071
      -11.93000000        1.24103563        0.00713299        1.23147905        0.00242360
      -11.92500000        1.14296096        0.00655728        1.13417313        0.00223055
      -11.92000000        1.08434651        0.00607853        1.07616034        0.00210764
      -11.91500000        1.03539218        0.00568184        1.02770835        0.00200200
      -11.91000000        0.99953185        0.00539872        0.99221485        0.00191828
      -11.90500000        0.97029067        0.00517472        0.96327202        0.00184392
      -11.90000000        1.08102885        0.00548621        1.07350436        0.00203827
      -11.89500000        1.11744486        0.00541854        1.10990267        0.00212365
      -11.89000000        1.11898880        0.00535757        1.11151271        0.00211851
      -11.88500000        1.13320867        0.00536031        1.12570944        0.00213892
      -11.88000000        1.15209980        0.00541317        1.14451358        0.00217305
      -11.87500000        1.17608350        0.00552385        1.16833426        0.00222540
      -11.87000000        1.19720513        0.00563618        1.18929304        0.00227591
      -11.86500000        1.20696078        0.00568944        1.19897051        0.00230082
      -11.86000000        1.21468252        0.00573581        1.20662687        0.00231984
      -11.85500000        1.22247589        0.00578411        1.21435394        0.00233784
      -11.85000000        1.23139456        0.00583702        1.22320001        0.00235753
      -11.84500000        1.24261561        0.00589874        1.23433498        0.00238189
      -11.84000000        1.25624459        0.00596974        1.24786307        0.00241177
      -11.83500000        1.27380911        0.00605761        1.26530119        0.00245031
      -11.83000000        1.29451374        0.00615936        1.28585851        0.00249587
      -11.82500000        1.31690651        0.00626719        1.30809418        0.00254514
      -11.82000000        1.33966835        0.00637418        1.33069834        0.00259583
      -11.81500000        1.36342907        0.00648444        1.35429569        0.00264895
      -11.81000000        1.38868753        0.00660039        1.37938176        0.00270539
      -11.80500000        1.41622950        0.00672482        1.40673811        0.00276657
      -11.80000000        1.44609731        0.00685855        1.43640614        0.00283263
      -11.79500000        1.47903661        0.00700624        1.46912548        0.00290489
      -11.79000000        1.51760308        0.00720099        1.50741411        0.00298798
      -11.78500000        1.59556491        0.00758139        1.58482645        0.00315706
      -11.78000000        1.62775594        0.00775232        1.61677225        0.00323137
      -11.77500000        1.65790676        0.00788724        1.64671742        0.00330210
      -11.77000000        1.69277446        0.00802229        1.68136959        0.00338257
      -11.76500000        1.73516667        0.00816913        1.72351909        0.00347846
      -11.76000000        1.80482866        0.00841146        1.79278561        0.00363159
      -11.75500000        1.82683683        0.00847155        1.81467604        0.00368925
      -11.75000000        1.80056572        0.00826031        1.78865056        0.00365485
      -11.74500000        1.78836041        0.00814230        1.77657834        0.00363977
      -11.74000000        1.78614118        0.00808767        1.77441445        0.00363906
      -11.73500000        1.79245407        0.00807118        1.78072972        0.00365317
      -11.73000000        1.82089288        0.00814477        1.80903649        0.00371163
      -11.72500000        1.86852332        0.00827040        1.85644358        0.00380934
      -11.72000000        1.92775907        0.00842621        1.91540299        0.00392987
      -11.71500000        1.99916056        0.00862018        1.98646530        0.00407509
      -11.71000000        2.08979750        0.00890785        2.07663441        0.00425524
      -11.70500000        2.20332611        0.00931341        2.18953224        0.00448045
      -11.70000000        2.22780364        0.00929078        2.21397744        0.00453543
      -11.69500000        2.23565630        0.00913866        2.22196722        0.00455042
      -11.69000000        2.25966665        0.00900230        2.24605924        0.00460512
      -11.68500000        2.28988711        0.00890236        2.27631063        0.00467412
      -11.68000000        2.31637732        0.00880397        2.30283690        0.00473645
      -11.67500000        2.35830143        0.00878582        2.34468466        0.00483095
      -11.67000000        2.40866169        0.00880993        2.39491048        0.00494128
      -11.66500000        2.45747492        0.00884462        2.44358409        0.00504621
      -11.66000000        2.51598362        0.00891434        2.50190150        0.00516778
      -11.65500000        2.59696509        0.00908969        2.58254190        0.00533350
      -11.65000000        2.63923571        0.00925277        2.62456437        0.00541857
      -11.64500000        2.63405526        0.00928292        2.61937781        0.00539453
      -11.64000000        2.62989802        0.00929388        2.61524068        0.00536347
      -11.63500000        2.65477399        0.00936685        2.64002727        0.00537987
      -11.63000000        2.65217605        0.00927142        2.63754790        0.00535673
      -11.62500000        2.57334141        0.00903514        2.55912472        0.00518155
      -11.62000000        2.56210573        0.00887838        2.54806507        0.00516228
      -11.61500000        2.48345977        0.00861258        2.46986015        0.00498704
      -11.61000000        2.32162958        0.00826222        2.30872973        0.00463763
      -11.60500000        2.16387228        0.00788085        2.15167958        0.00431185
      -11.60000000        2.00070857        0.00744147        1.98927118        0.00399592
      -11.59500000        1.77525341        0.00669224        1.76494632        0.00361484
      -11.59000000        1.58552922        0.00615124        1.57609985        0.00327813
      -11.58500000        1.44442215        0.00589811        1.43552319        0.00300085
      -11.58000000        1.30011820        0.00571989        1.29169327        0.00270504
      -11.57500000        1.19108376        0.00575011        1.18285490        0.00247874
      -11.57000000        1.05436738        0.00548768        1.04666922        0.00221048
      -11.56500000        0.91907589        0.00507333        0.91204928        0.00195329
      -11.56000000        0.86903196        0.00499776        0.86216687        0.00186734
      -11.55500000        0.85324866        0.00507711        0.84632230        0.00184925
      -11.55000000        0.85238151        0.00522825        0.84529109        0.00186218
      -11.54500000        0.83453294        0.00522450        0.82747353        0.00183491
      -11.54000000        0.82992672        0.00526121        0.82283265        0.00183286
      -11.53500000        0.84047311        0.00534456        0.83326945        0.00185910
      -11.53000000        0.86450662        0.00546821        0.85712806        0.00191035
      -11.52500000        0.89558967        0.00561982        0.88799485        0.00197501
      -11.52000000        0.92955220        0.00578291        0.92172399        0.00204530
      -11.51500000        0.96510109        0.00594688        0.95703500        0.00211922
      -11.51000000        1.00213114        0.00611356        0.99382101        0.00219657
      -11.50500000        1.03899979        0.00627697        1.03044947        0.00227335
      -11.50000000        1.07930479        0.00646007        1.07048830        0.00235643
      -11.49500000        1.12428274        0.00666547        1.11516865        0.00244861
      -11.49000000        1.18620485        0.00689954        1.17672986        0.00257545
      -11.48500000        1.27106325        0.00717150        1.26114182        0.00274992
      -11.48000000        1.38069508        0.00749070        1.37022875        0.00297564
      -11.47500000        1.51642191        0.00786031        1.50530516        0.00325644
      -11.47000000        1.67859574        0.00827632        1.66672459        0.00359483
      -11.46500000        1.85329965        0.00881432        1.84052268        0.00396266
      -11.46000000        2.28237151        0.01071528        2.26676350        0.00489273
      -11.45500000        2.81367633        0.01308348        2.79449355        0.00609930
      -11.45000000        3.10926819        0.01418998        3.08833614        0.00674206
      -11.44500000        3.07834559        0.01384279        3.05785407        0.00664873
      -11.44000000        3.21227711        0.01414853        3.19117286        0.00695572
      -11.43500000        3.73800077        0.01503370        3.71476879        0.00819827
      -11.43000000        3.85538291        0.01547497        3.83144027        0.00846766
      -11.42500000        3.96935965        0.01602283        3.94460862        0.00872819
      -11.42000000        4.24604822        0.01720337        4.21949446        0.00935038
      -11.41500000        4.53209600        0.01811812        4.50395268        0.01002520
      -11.41000000        4.73789283        0.01877498        4.70858320        0.01053465
      -11.40500000        4.90216017        0.01940047        4.87182428        0.01093542
      -11.40000000        4.86862958        0.01932630        4.83841072        0.01089256
      -11.39500000        4.48812628        0.01800017        4.46006835        0.01005777
      -11.39000000        4.11154004        0.01671926        4.08557317        0.00924760
      -11.38500000        3.85194015        0.01574639        3.82750589        0.00868787
      -11.38000000        3.67496158        0.01513713        3.65151460        0.00830985
      -11.37500000        3.60899736        0.01482855        3.58598788        0.00818092
      -11.37000000        3.59296135        0.01464056        3.57016293        0.00815785
      -11.36500000        3.53487092        0.01433144        3.51251450        0.00802499
      -11.36000000        3.45013207        0.01392794        3.42838346        0.00782067
      -11.35500000        3.41468260        0.01371687        3.39326263        0.00770310
      -11.35000000        3.35572680        0.01336478        3.33478651        0.00757551
      -11.34500000        3.27194745        0.01291413        3.25167266        0.00736065
      -11.34000000        3.18222540        0.01241712        3.16269904        0.00710924
      -11.33500000        3.10069900        0.01198722        3.08184293        0.00686885
      -11.33000000        3.07132782        0.01179475        3.05275081        0.00678226
      -11.32500000        3.06535873        0.01168167        3.04691175        0.00676531
      -11.32000000        3.05748950        0.01156036        3.03917621        0.00675292
      -11.31500000        3.01728331        0.01133638        2.99926839        0.00667854
      -11.31000000        2.95965562        0.01106131        2.94203471        0.00655960
      -11.30500000        2.94102910        0.01091134        2.92360423        0.00651354
      -11.30000000        3.01950519        0.01113820        3.00166659        0.00670040
      -11.29500000        3.15461986        0.01146998        3.13608475        0.00706513
      -11.29000000        3.40953352        0.01210481        3.38968896        0.00773975
      -11.28500000        3.60758349        0.01254638        3.58675947        0.00827765
      -11.28000000        3.76745787        0.01319056        3.74570737        0.00855994
      -11.27500000        3.81886247        0.01328059        3.79695053        0.00863135
      -11.27000000        3.66810763        0.01250361        3.64726076        0.00834326
      -11.26500000        3.59546239        0.01207882        3.57517203        0.00821154
      -11.26000000        3.52789180        0.01171101        3.50810745        0.00807333
      -11.25500000        3.44323190        0.01131695        3.42402814        0.00788682
      -11.25000000        3.36272955        0.01096025        3.34406101        0.00770829
      -11.24500000        3.29706909        0.01069085        3.27881435        0.00756388
      -11.24000000        3.24935041        0.01051098        3.23138093        0.00745851
      -11.23500000        3.22562114        0.01042585        3.20778537        0.00740991
      -11.23000000        3.22457717        0.01041231        3.20675289        0.00741197
      -11.22500000        3.23705499        0.01042933        3.21919012        0.00743554
      -11.22000000        3.27492711        0.01052955        3.25689512        0.00750245
      -11.21500000        3.29278411        0.01056386        3.27469971        0.00752053
      -11.21000000        3.42280764        0.01085611        3.40417688        0.00777465
      -11.20500000        3.38802015        0.01063151        3.36967809        0.00771055
      -11.20000000        3.27684260        0.01023650        3.25914826        0.00745783
      -11.19500000        3.15162655        0.00989659        3.13455992        0.00717005
      -11.19000000        3.07172722        0.00970182        3.05503381        0.00699158
      -11.18500000        3.02739648        0.00960620        3.01088632        0.00690395
      -11.18000000        2.98665178        0.00952614        2.97028724        0.00683839
      -11.17500000        2.95313420        0.00946634        2.93687774        0.00679012
      -11.17000000        2.92359587        0.00941630        2.90742759        0.00675198
      -11.16500000        2.89529433        0.00936905        2.87920492        0.00672035
      -11.16000000        2.86713216        0.00931987        2.85111778        0.00669451
      -11.15500000        2.84131601        0.00928960        2.82534975        0.00667666
      -11.15000000        2.81668456        0.00927880        2.80074036        0.00666540
      -11.14500000        2.84825354        0.00938353        2.83205181        0.00681820
      -11.14000000        2.84928832        0.00932844        2.83306950        0.00689039
      -11.13500000        2.73064109        0.00909468        2.71491595        0.00663047
      -11.13000000        2.64431382        0.00896714        2.62889265        0.00645402
      -11.12500000        2.56824656        0.00879878        2.55313256        0.00631523
      -11.12000000        2.56476242        0.00876195        2.54962252        0.00637795
      -11.11500000        2.43691873        0.00804190        2.42273161        0.00614522
      -11.11000000        2.24859139        0.00708282        2.23576432        0.00574424
      -11.10500000        2.03005158        0.00622315        2.01859351        0.00523492
      -11.10000000        1.85940521        0.00574769        1.84889912        0.00475840
      -11.09500000        1.82655300        0.00567063        1.81622699        0.00465539
      -11.09000000        1.83042342        0.00574346        1.82003862        0.00464134
      -11.08500000        1.86005274        0.00593563        1.84943467        0.00468243
      -11.08000000        1.95812147        0.00633481        1.94689562        0.00489104
      -11.07500000        2.10622860        0.00692363        2.09408228        0.00522269
      -11.07000000        2.25133289        0.00751372        2.23828789        0.00553129
      -11.06500000        2.45767220        0.00844943        2.44322241        0.00600037
      -11.06000000        2.58663325        0.00915287        2.57114179        0.00633860
      -11.05500000        2.82130119        0.01030910        2.80410747        0.00688462
      -11.05000000        3.10279842        0.01171530        3.08355375        0.00752936
      -11.04500000        3.44281737        0.01345344        3.42105143        0.00831250
      -11.04000000        3.92292917        0.01583409        3.89770966        0.00938542
      -11.03500000        4.26927583        0.01749317        4.24170580        0.01007686
      -11.03000000        4.29579442        0.01760664        4.26807877        0.01010901
      -11.02500000        4.30817098        0.01767413        4.28036601        0.01013083
      -11.02000000        4.08441752        0.01659327        4.05826557        0.00955867
      -11.01500000        3.92815408        0.01604606        3.90295637        0.00915166
      -11.01000000        3.81620305        0.01562174        3.79172358        0.00885772
      -11.00500000        3.69857074        0.01516922        3.67481155        0.00858997
      -11.00000000        3.64361596        0.01498016        3.62018221        0.00845358
      -10.99500000        3.64642661        0.01504960        3.62294014        0.00843687
      -10.99000000        3.62721736        0.01496878        3.60389471        0.00835388
      -10.98500000        3.61965451        0.01494472        3.59639941        0.00831037
      -10.98000000        3.62471331        0.01498294        3.60142213        0.00830823
      -10.97500000        3.62818028        0.01502344        3.60487181        0.00828502
      -10.97000000        3.60302154        0.01486748        3.58000063        0.00815343
      -10.96500000        3.54606418        0.01449290        3.52362557        0.00794571
      -10.96000000        3.48573738        0.01406516        3.46393953        0.00773269
      -10.95500000        3.48312815        0.01388040        3.46157828        0.00766948
      -10.95000000        3.44638912        0.01356035        3.42528588        0.00754289
      -10.94500000        3.42280229        0.01345164        3.40189735        0.00745330
      -10.94000000        3.35746518        0.01295192        3.33719216        0.00732110
      -10.93500000        3.31428985        0.01256478        3.29446883        0.00725625
      -10.93000000        3.26670282        0.01214525        3.24734997        0.00720760
      -10.92500000        3.19566921        0.01168499        3.17688006        0.00710416
      -10.92000000        3.09954243        0.01117327        3.08142973        0.00693944
      -10.91500000        2.99686948        0.01063133        2.97946649        0.00677166
      -10.91000000        2.90701324        0.01010966        2.89028758        0.00661601
      -10.90500000        2.80589284        0.00948949        2.78999765        0.00640570
      -10.90000000        2.62728129        0.00864587        2.61261326        0.00602217
      -10.89500000        2.39282538        0.00774278        2.37949893        0.00558367
      -10.89000000        2.27298946        0.00728142        2.26030495        0.00540308
      -10.88500000        2.18441836        0.00700319        2.17214707        0.00526811
      -10.88000000        2.06795196        0.00664809        2.05626409        0.00503978
      -10.87500000        1.97575572        0.00641038        1.96447673        0.00486861
      -10.87000000        1.92171924        0.00634424        1.91059720        0.00477780
      -10.86500000        1.96910410        0.00682303        1.95732314        0.00495793
      -10.86000000        2.04617122        0.00734375        2.03362471        0.00520275
      -10.85500000        2.07012752        0.00750488        2.05734604        0.00527660
      -10.85000000        2.05169034        0.00751281        2.03894116        0.00523638
      -10.84500000        2.05706612        0.00763782        2.04418203        0.00524628
      -10.84000000        2.13152239        0.00806194        2.11802894        0.00543150
      -10.83500000        2.27536344        0.00891802        2.26065248        0.00579294
      -10.83000000        2.47778614        0.01007700        2.46143096        0.00627818
      -10.82500000        2.69894769        0.01126077        2.68091772        0.00676921
      -10.82000000        2.84143890        0.01194551        2.82240920        0.00708420
      -10.81500000        2.96878617        0.01251353        2.94890225        0.00737039
      -10.81000000        3.09276067        0.01302835        3.07207724        0.00765508
      -10.80500000        3.22576475        0.01356931        3.20424374        0.00795170
      -10.80000000        3.34375128        0.01400581        3.32155141        0.00819407
      -10.79500000        3.46992376        0.01444591        3.44702281        0.00845504
      -10.79000000        3.66365938        0.01497603        3.63988850        0.00879485
      -10.78500000        3.78123793        0.01536901        3.75657916        0.00928976
      -10.78000000        3.75645953        0.01526505        3.73188290        0.00931157
      -10.77500000        3.69827341        0.01499286        3.67397542        0.00930513
      -10.77000000        3.59747245        0.01453011        3.57376858        0.00917377
      -10.76500000        3.61313032        0.01434342        3.58958597        0.00920093
      -10.76000000        3.55247557        0.01387175        3.52950429        0.00909952
      -10.75500000        3.55050394        0.01364216        3.52772610        0.00913568
      -10.75000000        3.59433091        0.01364137        3.57146135        0.00922818
      -10.74500000        3.53403838        0.01337663        3.51168236        0.00897939
      -10.74000000        3.47389015        0.01320856        3.45199756        0.00868403
      -10.73500000        3.42370849        0.01304162        3.40223436        0.00843252
      -10.73000000        3.33603863        0.01265388        3.31529529        0.00808946
      -10.72500000        3.20241867        0.01201580        3.18277291        0.00762996
      -10.72000000        3.07037981        0.01144892        3.05168071        0.00725019
      -10.71500000        2.94289563        0.01091473        2.92512084        0.00686006
      -10.71000000        2.84203475        0.01051524        2.82502032        0.00649918
      -10.70500000        2.76396537        0.01024907        2.74756439        0.00615191
      -10.70000000        2.75152381        0.01020136        2.73537589        0.00594656
      -10.69500000        2.81465158        0.01043473        2.79823987        0.00597698
      -10.69000000        3.15685927        0.01145355        3.13864132        0.00676440
      -10.68500000        3.05508088        0.01100657        3.03754426        0.00653005
      -10.68000000        2.70878130        0.01015452        2.69287592        0.00575087
      -10.67500000        2.41534648        0.00945279        2.40077485        0.00511884
      -10.67000000        2.19718877        0.00895847        2.18356275        0.00466755
      -10.66500000        2.05724428        0.00871771        2.04412346        0.00440311
      -10.66000000        1.92868713        0.00857165        1.91591985        0.00419563
      -10.65500000        1.83177318        0.00847337        1.81923369        0.00406613
      -10.65000000        1.85943135        0.00866543        1.84659820        0.00416773
      -10.64500000        1.88883592        0.00884016        1.87571767        0.00427809
      -10.64000000        1.93176543        0.00906517        1.91830213        0.00439813
      -10.63500000        1.97510413        0.00927228        1.96132798        0.00450387
      -10.63000000        1.89563015        0.00878135        1.88246947        0.00437933
      -10.62500000        1.82270187        0.00835720        1.81009523        0.00424945
      -10.62000000        1.76515161        0.00804450        1.75296768        0.00413943
      -10.61500000        1.70834719        0.00777611        1.69654198        0.00402909
      -10.61000000        1.70170626        0.00771038        1.68998802        0.00400786
      -10.60500000        1.71250285        0.00769644        1.70079556        0.00401085
      -10.60000000        1.72023211        0.00766148        1.70856489        0.00400574
      -10.59500000        1.73591931        0.00766543        1.72422833        0.00402555
      -10.59000000        1.75896654        0.00770024        1.74720711        0.00405919
      -10.58500000        1.78966089        0.00775206        1.77779891        0.00410993
      -10.58000000        1.83625478        0.00783742        1.82422775        0.00418961
      -10.57500000        1.86039958        0.00785939        1.84832281        0.00421738
      -10.57000000        1.86079882        0.00782560        1.84877466        0.00419856
      -10.56500000        1.85554072        0.00782366        1.84354144        0.00417562
      -10.56000000        1.88086725        0.00794492        1.86871099        0.00421134
      -10.55500000        1.94057155        0.00813367        1.92812600        0.00431188
      -10.55000000        2.13854391        0.00868611        2.12516750        0.00469030
      -10.54500000        2.33087865        0.00925425        2.31658222        0.00504217
      -10.54000000        2.55522607        0.00990744        2.53988588        0.00543275
      -10.53500000        2.72947903        0.01035672        2.71338598        0.00573633
      -10.53000000        2.89424872        0.01072585        2.87750327        0.00601960
      -10.52500000        3.08196944        0.01119274        3.06442211        0.00635458
      -10.52000000        3.27656289        0.01172221        3.25811575        0.00672493
      -10.51500000        3.35092231        0.01153869        3.33251969        0.00686393
      -10.51000000        3.43983596        0.01152624        3.42131619        0.00699354
      -10.50500000        3.39133631        0.01112369        3.37334645        0.00686617
      -10.50000000        3.24648257        0.01059397        3.22929145        0.00659714
      -10.49500000        3.12993429        0.01019100        3.11337420        0.00636909
      -10.49000000        3.02395807        0.00980903        3.00799118        0.00615786
      -10.48500000        2.90238988        0.00939423        2.88708247        0.00591319
      -10.48000000        2.63823829        0.00853389        2.62432555        0.00537885
      -10.47500000        2.42028296        0.00791041        2.40743178        0.00494076
      -10.47000000        2.27453774        0.00753945        2.26234048        0.00465781
      -10.46500000        2.12150313        0.00716335        2.10997594        0.00436384
      -10.46000000        2.00004682        0.00682911        1.98908585        0.00413186
      -10.45500000        1.89381733        0.00654137        1.88335343        0.00392252
      -10.45000000        1.81816177        0.00633770        1.80806325        0.00376082
      -10.44500000        1.74579524        0.00615405        1.73604119        0.00360000
      -10.44000000        1.64100690        0.00592430        1.63171204        0.00337056
      -10.43500000        1.53282343        0.00567672        1.52401857        0.00312815
      -10.43000000        1.41836379        0.00539111        1.41010443        0.00286825
      -10.42500000        1.29109037        0.00503075        1.28347980        0.00257983
