#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                
# spin_dn angular momentum projected density of states for species O as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2
      -11.07000000        2.25134130        0.00751375        2.23829623        0.00553131
      -11.06500000        2.45768151        0.00844947        2.44323164        0.00600040
      -11.06000000        2.58664212        0.00915292        2.57115058        0.00633862
      -11.05500000        2.82131325        0.01030916        2.80411944        0.00688465
      -11.05000000        3.10281259        0.01171537        3.08356782        0.00752940
      -11.04500000        3.44283374        0.01345352        3.42106767        0.00831254
      -11.04000000        3.92296223        0.01583426        3.89774246        0.00938550
      -11.03500000        4.26927416        0.01749316        4.24170414        0.01007686
      -11.03000000        4.29579623        0.01760665        4.26808056        0.01010902
      -11.02500000        4.30815936        0.01767407        4.28035448        0.01013081
      -11.02000000        4.08440054        0.01659321        4.05824870        0.00955863
      -11.01500000        3.92814453        0.01604602        3.90294687        0.00915164
      -11.01000000        3.81619555        0.01562171        3.79171613        0.00885771
      -11.00500000        3.69856539        0.01516920        3.67480623        0.00858996
      -11.00000000        3.64361274        0.01498015        3.62017901        0.00845358
      -10.99500000        3.64642550        0.01504960        3.62293903        0.00843688
      -10.99000000        3.62721306        0.01496876        3.60389044        0.00835387
      -10.98500000        3.61965138        0.01494471        3.59639630        0.00831037
      -10.98000000        3.62470989        0.01498293        3.60141873        0.00830823
      -10.97500000        3.62817420        0.01502342        3.60486577        0.00828501
      -10.97000000        3.60301362        0.01486744        3.57999277        0.00815340
      -10.96500000        3.54605612        0.01449285        3.52361758        0.00794569
      -10.96000000        3.48573167        0.01406513        3.46393387        0.00773268
      -10.95500000        3.48312493        0.01388037        3.46157508        0.00766947
      -10.95000000        3.44637833        0.01356031        3.42527515        0.00754287
      -10.94500000        3.42279711        0.01345161        3.40189221        0.00745329
      -10.94000000        3.35746180        0.01295189        3.33718881        0.00732110
      -10.93500000        3.31428785        0.01256476        3.29446684        0.00725625
      -10.93000000        3.26670169        0.01214524        3.24734885        0.00720760
      -10.92500000        3.19566614        0.01168497        3.17687700        0.00710416
      -10.92000000        3.09953964        0.01117325        3.08142696        0.00693944
      -10.91500000        2.99686745        0.01063131        2.97946447        0.00677167
      -10.91000000        2.90701045        0.01010963        2.89028481        0.00661601
      -10.90500000        2.80588983        0.00948947        2.78999466        0.00640569
      -10.90000000        2.62727153        0.00864583        2.61260355        0.00602215
      -10.89500000        2.39282273        0.00774277        2.37949629        0.00558367
      -10.89000000        2.27298871        0.00728142        2.26030420        0.00540309
      -10.88500000        2.18441637        0.00700318        2.17214508        0.00526811
      -10.88000000        2.06794790        0.00664807        2.05626005        0.00503977
      -10.87500000        1.97575526        0.00641039        1.96447626        0.00486861
      -10.87000000        1.92172327        0.00634426        1.91060119        0.00477782
      -10.86500000        1.96911218        0.00682308        1.95733114        0.00495796
      -10.86000000        2.04617677        0.00734379        2.03363021        0.00520277
      -10.85500000        2.07013049        0.00750490        2.05734898        0.00527661
      -10.85000000        2.05169141        0.00751283        2.03894220        0.00523638
      -10.84500000        2.05707115        0.00763785        2.04418700        0.00524629
      -10.84000000        2.13153155        0.00806200        2.11803802        0.00543153
      -10.83500000        2.27537660        0.00891810        2.26066552        0.00579298
      -10.83000000        2.47780147        0.01007709        2.46144616        0.00627822
      -10.82500000        2.69895886        0.01126083        2.68092879        0.00676924
      -10.82000000        2.84144650        0.01194555        2.82241672        0.00708422
      -10.81500000        2.96879338        0.01251357        2.94890939        0.00737042
      -10.81000000        3.09276735        0.01302838        3.07208386        0.00765511
      -10.80500000        3.22577071        0.01356934        3.20424964        0.00795172
      -10.80000000        3.34375648        0.01400583        3.32155657        0.00819409
      -10.79500000        3.46993098        0.01444594        3.44702997        0.00845507
      -10.79000000        3.66366809        0.01497605        3.63989715        0.00879489
      -10.78500000        3.78124834        0.01536904        3.75658950        0.00928980
      -10.78000000        3.75646414        0.01526508        3.73188746        0.00931160
      -10.77500000        3.69827317        0.01499286        3.67397517        0.00930515
      -10.77000000        3.59746883        0.01453009        3.57376497        0.00917377
      -10.76500000        3.61313039        0.01434341        3.58958605        0.00920093
      -10.76000000        3.55247791        0.01387174        3.52950663        0.00909954
      -10.75500000        3.55051007        0.01364217        3.52773221        0.00913569
      -10.75000000        3.59432976        0.01364136        3.57146022        0.00922818
      -10.74500000        3.53402783        0.01337660        3.51167189        0.00897935
      -10.74000000        3.47388270        0.01320854        3.45199017        0.00868399
      -10.73500000        3.42370014        0.01304158        3.40222608        0.00843248
      -10.73000000        3.33602632        0.01265382        3.31528309        0.00808941
      -10.72500000        3.20240389        0.01201573        3.18275827        0.00762990
      -10.72000000        3.07036749        0.01144887        3.05166848        0.00725015
      -10.71500000        2.94288319        0.01091467        2.92510850        0.00686002
      -10.71000000        2.84202242        0.01051519        2.82500809        0.00649914
      -10.70500000        2.76395490        0.01024903        2.74755400        0.00615187
      -10.70000000        2.75151700        0.01020132        2.73536916        0.00594652
      -10.69500000        2.81465868        0.01043475        2.79824693        0.00597699
      -10.69000000        3.15688552        0.01145361        3.13866745        0.00676445
      -10.68500000        3.05504623        0.01100647        3.03750979        0.00652997
      -10.68000000        2.70875868        0.01015446        2.69285341        0.00575081
      -10.67500000        2.41532700        0.00945275        2.40075546        0.00511880
      -10.67000000        2.19717363        0.00895844        2.18354767        0.00466752
      -10.66500000        2.05722883        0.00871769        2.04410807        0.00440308
      -10.66000000        1.92867189        0.00857163        1.91590466        0.00419561
      -10.65500000        1.83177097        0.00847338        1.81923147        0.00406612
      -10.65000000        1.85943472        0.00866545        1.84660153        0.00416774
      -10.64500000        1.88883879        0.00884018        1.87572051        0.00427810
      -10.64000000        1.93177056        0.00906520        1.91830722        0.00439814
      -10.63500000        1.97510232        0.00927226        1.96132618        0.00450387
      -10.63000000        1.89562779        0.00878134        1.88246712        0.00437932
      -10.62500000        1.82269990        0.00835719        1.81009328        0.00424944
      -10.62000000        1.76514979        0.00804449        1.75296588        0.00413943
      -10.61500000        1.70834423        0.00777610        1.69653904        0.00402909
      -10.61000000        1.70170683        0.00771039        1.68998859        0.00400785
      -10.60500000        1.71250267        0.00769643        1.70079538        0.00401085
      -10.60000000        1.72023243        0.00766148        1.70856521        0.00400574
      -10.59500000        1.73592030        0.00766543        1.72422932        0.00402555
      -10.59000000        1.75896769        0.00770024        1.74720826        0.00405919
      -10.58500000        1.78966151        0.00775206        1.77779952        0.00410993
      -10.58000000        1.83625574        0.00783743        1.82422870        0.00418961
      -10.57500000        1.86040092        0.00785939        1.84832416        0.00421738
      -10.57000000        1.86080045        0.00782561        1.84877629        0.00419856
      -10.56500000        1.85554219        0.00782366        1.84354291        0.00417562
      -10.56000000        1.88086856        0.00794492        1.86871229        0.00421134
      -10.55500000        1.94057598        0.00813369        1.92813041        0.00431188
      -10.55000000        2.13855234        0.00868614        2.12517588        0.00469032
      -10.54500000        2.33088739        0.00925428        2.31659092        0.00504219
      -10.54000000        2.55523387        0.00990746        2.53989364        0.00543277
      -10.53500000        2.72948287        0.01035673        2.71338980        0.00573633
      -10.53000000        2.89425378        0.01072587        2.87750831        0.00601961
      -10.52500000        3.08197632        0.01119276        3.06442896        0.00635460
      -10.52000000        3.27657090        0.01172224        3.25812372        0.00672495
      -10.51500000        3.35092442        0.01153870        3.33252179        0.00686393
      -10.51000000        3.43983940        0.01152624        3.42131962        0.00699354
      -10.50500000        3.39132959        0.01112367        3.37333976        0.00686616
      -10.50000000        3.24647866        0.01059396        3.22928756        0.00659714
      -10.49500000        3.12993023        0.01019099        3.11337016        0.00636909
      -10.49000000        3.02395424        0.00980902        3.00798737        0.00615785
      -10.48500000        2.90238457        0.00939422        2.88707717        0.00591318
      -10.48000000        2.63822880        0.00853387        2.62431610        0.00537883
      -10.47500000        2.42027745        0.00791040        2.40742629        0.00494075
      -10.47000000        2.27453155        0.00753944        2.26233431        0.00465780
      -10.46500000        2.12149858        0.00716334        2.10997140        0.00436383
      -10.46000000        2.00004186        0.00682910        1.98908092        0.00413185
      -10.45500000        1.89381381        0.00654137        1.88334992        0.00392251
      -10.45000000        1.81815869        0.00633769        1.80806018        0.00376082
      -10.44500000        1.74579085        0.00615404        1.73603681        0.00359999
      -10.44000000        1.64100074        0.00592429        1.63170591        0.00337054
      -10.43500000        1.53281675        0.00567670        1.52401192        0.00312813
      -10.43000000        1.41835611        0.00539109        1.41009680        0.00286823
      -10.42500000        1.29108227        0.00503072        1.28347174        0.00257981
      -10.42000000        1.17240769        0.00470068        1.16539377        0.00231323
      -10.41500000        1.07163202        0.00443828        1.06510135        0.00209239
      -10.41000000        0.98731087        0.00422065        0.98117642        0.00191380
      -10.40500000        0.93772568        0.00413966        0.93177110        0.00181492
      -10.40000000        0.91188854        0.00413582        0.90597980        0.00177292
      -10.39500000        0.90408012        0.00418720        0.89811928        0.00177364
      -10.39000000        0.91014441        0.00427418        0.90406430        0.00180593
      -10.38500000        0.92149124        0.00436571        0.91527678        0.00184875
      -10.38000000        0.93715965        0.00445706        0.93080328        0.00189931
      -10.37500000        0.95731939        0.00454749        0.95081496        0.00195694
      -10.37000000        0.98359878        0.00464221        0.97693256        0.00202401
      -10.36500000        1.01350550        0.00473286        1.00667643        0.00209621
      -10.36000000        1.04566432        0.00481179        1.03868099        0.00217154
      -10.35500000        1.07776533        0.00488325        1.07063448        0.00224760
      -10.35000000        1.11728936        0.00497745        1.10997415        0.00233776
      -10.34500000        1.17268130        0.00509726        1.16513386        0.00245018
      -10.34000000        1.23341371        0.00522731        1.22562169        0.00256472
      -10.33500000        1.33709630        0.00545141        1.32889450        0.00275039
      -10.33000000        1.49157207        0.00579314        1.48275946        0.00301947
      -10.32500000        1.63437576        0.00607938        1.62502682        0.00326957
      -10.32000000        1.69869351        0.00618230        1.68912154        0.00338967
      -10.31500000        1.74522132        0.00625181        1.73549289        0.00347662
      -10.31000000        1.82807525        0.00640602        1.81803768        0.00363155
      -10.30500000        1.94922512        0.00665737        1.93870305        0.00386469
      -10.30000000        2.07823493        0.00692178        2.06719864        0.00411451
      -10.29500000        2.20730057        0.00717523        2.19576153        0.00436381
      -10.29000000        2.33633487        0.00741905        2.32430545        0.00461037
      -10.28500000        2.47386997        0.00767400        2.46132425        0.00487172
      -10.28000000        2.64863385        0.00801056        2.63541222        0.00521106
      -10.27500000        2.82195018        0.00834447        2.80805146        0.00555425
      -10.27000000        2.98882596        0.00867228        2.97426481        0.00588888
      -10.26500000        3.09178202        0.00887971        3.07679131        0.00611100
      -10.26000000        3.16657976        0.00906670        3.15123695        0.00627612
      -10.25500000        3.32756587        0.00946592        3.31150146        0.00659848
      -10.25000000        3.69088228        0.01035383        3.67310428        0.00742418
      -10.24500000        3.85779435        0.01078078        3.83913189        0.00788168
      -10.24000000        3.89232721        0.01097068        3.87333173        0.00802480
      -10.23500000        3.73698922        0.01081615        3.71856641        0.00760665
      -10.23000000        3.75058393        0.01104595        3.73198246        0.00755552
      -10.22500000        3.76910244        0.01140018        3.75014753        0.00755473
      -10.22000000        3.85726234        0.01199156        3.83758690        0.00768388
      -10.21500000        3.97428563        0.01269181        3.95373942        0.00785440
      -10.21000000        4.11044207        0.01341385        4.08898873        0.00803949
      -10.20500000        4.38289527        0.01503796        4.35950747        0.00834984
      -10.20000000        4.60484071        0.01598949        4.58021257        0.00863866
      -10.19500000        4.71807423        0.01577737        4.69342647        0.00887039
      -10.19000000        4.62245356        0.01426959        4.59929517        0.00888880
      -10.18500000        4.61818035        0.01393740        4.59532693        0.00891601
      -10.18000000        4.22053635        0.01246846        4.20009030        0.00797758
      -10.17500000        3.60016747        0.01056743        3.58296515        0.00663490
      -10.17000000        2.99053180        0.00891533        2.97617392        0.00544254
      -10.16500000        2.43424520        0.00739528        2.42241876        0.00443116
      -10.16000000        2.13465815        0.00649411        2.12431427        0.00384977
      -10.15500000        1.92914132        0.00584282        1.91987838        0.00342013
      -10.15000000        1.75508373        0.00529097        1.74673363        0.00305913
      -10.14500000        1.61642275        0.00485070        1.60879981        0.00277224
      -10.14000000        1.49904524        0.00447023        1.49204023        0.00253478
      -10.13500000        1.39380264        0.00411967        1.38735846        0.00232450
      -10.13000000        1.30038799        0.00379973        1.29444939        0.00213887
      -10.12500000        1.20625214        0.00348807        1.20080960        0.00195447
      -10.12000000        1.10250964        0.00315956        1.09758991        0.00176017
      -10.11500000        0.99211577        0.00282498        0.98772638        0.00156442
      -10.11000000        0.89665054        0.00253054        0.89271732        0.00140268
      -10.10500000        0.83414377        0.00230945        0.83053806        0.00129626
      -10.10000000        0.79718991        0.00214293        0.79381725        0.00122973
      -10.09500000        0.79939082        0.00215209        0.79602159        0.00121714
      -10.09000000        0.73218391        0.00199253        0.72908832        0.00110306
      -10.08500000        0.59854086        0.00157496        0.59606490        0.00090100
      -10.08000000        0.41767998        0.00098742        0.41605844        0.00063412
      -10.07500000        0.28093164        0.00061119        0.27989241        0.00042803
      -10.07000000        0.19039932        0.00038556        0.18972501        0.00028875
      -10.06500000        0.10696034        0.00021066        0.10659012        0.00015956
      -10.06000000        0.04449295        0.00008588        0.04434193        0.00006514
      -10.05500000        0.00896732        0.00001696        0.00893748        0.00001288
      -10.05000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.04500000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.04000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.03500000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.03000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.02500000        0.02783536        0.00033997        0.02699220        0.00050319
      -10.02000000        0.11931800        0.00141992        0.11578106        0.00211701
      -10.01500000        0.21051271        0.00240650        0.20443539        0.00367083
      -10.01000000        0.28345961        0.00313366        0.27546086        0.00486509
      -10.00500000        0.34616469        0.00371366        0.33660038        0.00585065
      -10.00000000        0.40772747        0.00425703        0.39668823        0.00678221
       -9.99500000        0.46696463        0.00475258        0.45455744        0.00765461
       -9.99000000        0.52226805        0.00518858        0.50863402        0.00844546
       -9.98500000        0.57486204        0.00557296        0.56011065        0.00917843
       -9.98000000        0.62733112        0.00592260        0.61150595        0.00990258
       -9.97500000        0.68914852        0.00634400        0.67204210        0.01076242
       -9.97000000        0.75134977        0.00676018        0.73297360        0.01161599
       -9.96500000        0.82458599        0.00728710        0.80466250        0.01263638
       -9.96000000        0.91190824        0.00794136        0.89012773        0.01383915
       -9.95500000        1.16651347        0.00937867        1.13907986        0.01805494
       -9.95000000        1.17987705        0.00990056        1.15253700        0.01743949
       -9.94500000        1.31241198        0.01085555        1.28258147        0.01897496
       -9.94000000        1.26268030        0.01034623        1.23433500        0.01799908
       -9.93500000        1.26751660        0.01032784        1.23933820        0.01785056
       -9.93000000        1.26003966        0.01022466        1.23228352        0.01753147
       -9.92500000        1.27078447        0.01024787        1.24309922        0.01743739
       -9.92000000        1.28609149        0.01029897        1.25838060        0.01741192
       -9.91500000        1.29335669        0.01024655        1.26581190        0.01729824
       -9.91000000        1.30525604        0.01023047        1.27776764        0.01725793
       -9.90500000        1.32615513        0.01030725        1.29850178        0.01734610
       -9.90000000        1.35925008        0.01049765        1.33116151        0.01759092
       -9.89500000        1.39282471        0.01074213        1.36426093        0.01782165
       -9.89000000        1.42346106        0.01102986        1.39441378        0.01801742
       -9.88500000        1.48474619        0.01155734        1.45457823        0.01861063
       -9.88000000        1.55475905        0.01223615        1.52323375        0.01928915
       -9.87500000        1.58899228        0.01288521        1.55658150        0.01952557
       -9.87000000        1.63338882        0.01384715        1.59969185        0.01984983
       -9.86500000        1.71646841        0.01495462        1.68094763        0.02056616
       -9.86000000        1.76162736        0.01560119        1.72516405        0.02086212
       -9.85500000        1.76985653        0.01579842        1.73328766        0.02077045
       -9.85000000        1.70280873        0.01512048        1.66788253        0.01980572
       -9.84500000        1.56396198        0.01378937        1.53197699        0.01819563
       -9.84000000        1.49302405        0.01301852        1.46274993        0.01725560
       -9.83500000        1.40740882        0.01210251        1.37907941        0.01622689
       -9.83000000        1.54311373        0.01318303        1.51271832        0.01721238
       -9.82500000        1.81853442        0.01510930        1.78372288        0.01970225
       -9.82000000        2.05953061        0.01643323        2.02138633        0.02171105
       -9.81500000        2.03961614        0.01577548        2.00270855        0.02113211
       -9.81000000        1.92986199        0.01506466        1.89488833        0.01990899
       -9.80500000        1.78530369        0.01436783        1.75230395        0.01863192
       -9.80000000        1.86721085        0.01520721        1.83254795        0.01945569
       -9.79500000        2.10397025        0.01708974        2.06500374        0.02187677
       -9.79000000        1.88780838        0.01589153        1.85226375        0.01965310
       -9.78500000        1.79346362        0.01563998        1.75933876        0.01848488
       -9.78000000        1.76674753        0.01590286        1.73289679        0.01794789
       -9.77500000        1.81803646        0.01723848        1.78239569        0.01840229
       -9.77000000        1.96154566        0.01989891        1.92136692        0.02027983
       -9.76500000        2.02875486        0.02062020        1.98705558        0.02107908
       -9.76000000        1.93072808        0.01895423        1.89213985        0.01963400
       -9.75500000        1.89107819        0.01823044        1.85363326        0.01921449
       -9.75000000        1.78921896        0.01673891        1.75425950        0.01822055
       -9.74500000        1.75853019        0.01569470        1.72509887        0.01773662
       -9.74000000        1.76487469        0.01514462        1.73206677        0.01766330
       -9.73500000        1.79321620        0.01482985        1.76054564        0.01784071
       -9.73000000        1.82516449        0.01462498        1.79242989        0.01810962
       -9.72500000        1.84824763        0.01443950        1.81548321        0.01832491
       -9.72000000        1.87136920        0.01432819        1.83851119        0.01852981
       -9.71500000        1.90688923        0.01441716        1.87361817        0.01885390
       -9.71000000        1.96526286        0.01478492        1.93108963        0.01938831
       -9.70500000        2.05471929        0.01548865        2.01901801        0.02021264
       -9.70000000        2.16257876        0.01632051        2.12509039        0.02116786
       -9.69500000        2.16653119        0.01620140        2.12917665        0.02115313
       -9.69000000        2.14345738        0.01595086        2.10662364        0.02088288
       -9.68500000        2.13708011        0.01590678        2.10041871        0.02075462
       -9.68000000        2.13972615        0.01596592        2.10303733        0.02072290
       -9.67500000        2.14781508        0.01614960        2.11089386        0.02077161
       -9.67000000        2.15447601        0.01619018        2.11755063        0.02073520
       -9.66500000        2.07740249        0.01550973        2.04208758        0.01980517
       -9.66000000        2.00687463        0.01495906        1.97292149        0.01899408
       -9.65500000        1.92695007        0.01439043        1.89447736        0.01808228
       -9.65000000        1.77408511        0.01350642        1.74410973        0.01646897
       -9.64500000        1.66705873        0.01267911        1.63933366        0.01504596
       -9.64000000        1.57014468        0.01200411        1.54446537        0.01367521
       -9.63500000        1.52765350        0.01162248        1.50310957        0.01292146
       -9.63000000        1.53083887        0.01140763        1.50693143        0.01249981
       -9.62500000        1.63868958        0.01175960        1.61397034        0.01295964
       -9.62000000        1.68711661        0.01186644        1.66212021        0.01312996
       -9.61500000        1.66906541        0.01157514        1.64470269        0.01278757
       -9.61000000        1.64280744        0.01139647        1.61887832        0.01253265
       -9.60500000        1.63365975        0.01142855        1.60975567        0.01247553
       -9.60000000        1.67106167        0.01172403        1.64663674        0.01270090
       -9.59500000        1.70825790        0.01197490        1.68335605        0.01292695
       -9.59000000        1.80324791        0.01268658        1.77671386        0.01384747
       -9.58500000        1.81598083        0.01278802        1.78938478        0.01380803
       -9.58000000        1.74480763        0.01221830        1.71978174        0.01280759
       -9.57500000        1.65822720        0.01130603        1.63516974        0.01175143
       -9.57000000        1.57348154        0.01028256        1.55236280        0.01083617
       -9.56500000        1.52908223        0.00982849        1.50886743        0.01038632
       -9.56000000        1.48171876        0.00944485        1.46230324        0.00997068
       -9.55500000        1.44070555        0.00916520        1.42188170        0.00965866
       -9.55000000        1.40385120        0.00891245        1.38553103        0.00940772
       -9.54500000        1.40580374        0.00886264        1.38746230        0.00947879
       -9.54000000        1.43805449        0.00902887        1.41924712        0.00977850
       -9.53500000        1.46073233        0.00919214        1.44153361        0.01000658
       -9.53000000        1.46903146        0.00932642        1.44956971        0.01013533
       -9.52500000        1.46992860        0.00945464        1.45026732        0.01020664
       -9.52000000        1.46533377        0.00945714        1.44570339        0.01017324
       -9.51500000        1.44098115        0.00917369        1.42188771        0.00991975
       -9.51000000        1.45381988        0.00911983        1.43479392        0.00990614
       -9.50500000        1.41876092        0.00899487        1.40009571        0.00967034
       -9.50000000        1.36083567        0.00880036        1.34270357        0.00933174
       -9.49500000        1.31099911        0.00859553        1.29336058        0.00904300
       -9.49000000        1.27729431        0.00846756        1.25997212        0.00885463
       -9.48500000        1.25070493        0.00833144        1.23369557        0.00867792
       -9.48000000        1.22274254        0.00814983        1.20613015        0.00846255
       -9.47500000        1.19581005        0.00802137        1.17952566        0.00826301
       -9.47000000        1.17270142        0.00786205        1.15676788        0.00807149
       -9.46500000        1.14830356        0.00768919        1.13274992        0.00786445
       -9.46000000        1.14370357        0.00762131        1.12828054        0.00780171
       -9.45500000        1.15121671        0.00765986        1.13572349        0.00783336
       -9.45000000        1.09876816        0.00749454        1.08384801        0.00742561
       -9.44500000        1.05480650        0.00741645        1.04028999        0.00710006
       -9.44000000        1.04177138        0.00749320        1.02728019        0.00699798
       -9.43500000        1.05960008        0.00773496        1.04475701        0.00710811
       -9.43000000        1.11094083        0.00821061        1.09528031        0.00744990
       -9.42500000        1.17073208        0.00872417        1.15415377        0.00785415
       -9.42000000        1.23784535        0.00929287        1.22023463        0.00831784
       -9.41500000        1.32442445        0.00995327        1.30556085        0.00891032
       -9.41000000        1.41756034        0.01054937        1.39749288        0.00951809
       -9.40500000        1.66868915        0.01195487        1.64565091        0.01108337
       -9.40000000        2.02960821        0.01386738        2.00235950        0.01338133
       -9.39500000        2.42175878        0.01643451        2.38928770        0.01603658
       -9.39000000        2.86650587        0.01985517        2.82767115        0.01897955
       -9.38500000        2.91485311        0.02003570        2.87578749        0.01902992
       -9.38000000        3.05300544        0.02117475        3.01202706        0.01980363
       -9.37500000        3.14537317        0.02206173        3.10298538        0.02032606
       -9.37000000        3.08014837        0.02166580        3.03873469        0.01974787
       -9.36500000        2.80953744        0.01978266        2.77192455        0.01783024
       -9.36000000        2.57794162        0.01815622        2.54354318        0.01624222
       -9.35500000        2.33576427        0.01648577        2.30467379        0.01460471
       -9.35000000        1.99923821        0.01438719        1.97244044        0.01241058
       -9.34500000        1.64702488        0.01205635        1.62482810        0.01014042
       -9.34000000        1.46002104        0.01071601        1.44040432        0.00890071
       -9.33500000        1.29857733        0.00941268        1.28133603        0.00782862
       -9.33000000        1.21025256        0.00872321        1.19432581        0.00720354
       -9.32500000        1.13791795        0.00817865        1.12303100        0.00670831
       -9.32000000        1.08961033        0.00778711        1.07545842        0.00636480
       -9.31500000        1.04684838        0.00743089        1.03335122        0.00606628
       -9.31000000        1.01899830        0.00717552        1.00595595        0.00586683
       -9.30500000        1.02050217        0.00703439        1.00763865        0.00582914
       -9.30000000        1.05150063        0.00698325        1.03856239        0.00595499
       -9.29500000        1.09939138        0.00701596        1.08619316        0.00618225
       -9.29000000        1.13192083        0.00698427        1.11864605        0.00629051
       -9.28500000        1.14048447        0.00685181        1.12738632        0.00624633
       -9.28000000        1.13383721        0.00675343        1.12095371        0.00613007
       -9.27500000        1.10868439        0.00668665        1.09604135        0.00595639
       -9.27000000        1.11415695        0.00650689        1.10169120        0.00595887
       -9.26500000        1.14390777        0.00660725        1.13122063        0.00607989
       -9.26000000        1.18952710        0.00696856        1.17628097        0.00627757
       -9.25500000        1.25905681        0.00759802        1.24486303        0.00659577
       -9.25000000        1.35795047        0.00845592        1.34243917        0.00705538
       -9.24500000        1.53210618        0.00982349        1.51437757        0.00790512
       -9.24000000        1.71823544        0.01115838        1.69825406        0.00882300
       -9.23500000        1.85859286        0.01215804        1.83694082        0.00949400
       -9.23000000        1.94909179        0.01280887        1.92638029        0.00990263
       -9.22500000        2.00511989        0.01320158        1.98178734        0.01013097
       -9.22000000        2.04588086        0.01343048        2.02216765        0.01028273
       -9.21500000        2.08470332        0.01361518        2.06066503        0.01042310
       -9.21000000        2.18672826        0.01429006        2.16156858        0.01086962
       -9.20500000        2.29915454        0.01493940        2.27287679        0.01133836
       -9.20000000        2.39057635        0.01538364        2.36349336        0.01169936
       -9.19500000        2.47052891        0.01572447        2.44280109        0.01200336
       -9.19000000        2.58528941        0.01622518        2.55662910        0.01243514
       -9.18500000        2.67752514        0.01660996        2.64811246        0.01280272
       -9.18000000        2.72996586        0.01673777        2.70022329        0.01300480
       -9.17500000        2.75194080        0.01665401        2.72221163        0.01307516
       -9.17000000        2.74564379        0.01646026        2.71613709        0.01304644
       -9.16500000        2.78224265        0.01643787        2.75258948        0.01321531
       -9.16000000        2.84246088        0.01661371        2.81240434        0.01344283
       -9.15500000        2.82228624        0.01649790        2.79244311        0.01334523
       -9.15000000        2.71588316        0.01576959        2.68724227        0.01287130
       -9.14500000        2.57787757        0.01471042        2.55090793        0.01225921
       -9.14000000        2.38945400        0.01329439        2.36472796        0.01143164
       -9.13500000        2.24139398        0.01200712        2.21862180        0.01076507
       -9.13000000        2.15274324        0.01105245        2.13138395        0.01030684
       -9.12500000        2.10256117        0.01041322        2.08216793        0.00998002
       -9.12000000        2.07762594        0.01004994        2.05783849        0.00973751
       -9.11500000        2.06324948        0.00979069        2.04391292        0.00954588
       -9.11000000        2.03829720        0.00950548        2.01947128        0.00932044
       -9.10500000        1.96609397        0.00889340        1.94834572        0.00885485
       -9.10000000        1.95877864        0.00869108        1.94137236        0.00871519
       -9.09500000        1.97642076        0.00858324        1.95914323        0.00869429
       -9.09000000        2.02383052        0.00861249        2.00641132        0.00880670
       -9.08500000        2.07643834        0.00869582        2.05879865        0.00894387
       -9.08000000        2.10550871        0.00872106        2.08781393        0.00897373
       -9.07500000        2.11714026        0.00871682        2.09949781        0.00892563
       -9.07000000        2.13427911        0.00872394        2.11664971        0.00890546
       -9.06500000        2.14305723        0.00866416        2.12553509        0.00885799
       -9.06000000        2.12294370        0.00844928        2.10579661        0.00869780
       -9.05500000        2.08944447        0.00819158        2.07275873        0.00849416
       -9.05000000        2.10791354        0.00818066        2.09122941        0.00850347
       -9.04500000        2.16913544        0.00835284        2.15209679        0.00868581
       -9.04000000        2.21038972        0.00842161        2.19317395        0.00879416
       -9.03500000        2.25433254        0.00842145        2.23698981        0.00892127
       -9.03000000        2.13197656        0.00792019        2.11573475        0.00832162
       -9.02500000        2.07342061        0.00762675        2.05778499        0.00800888
       -9.02000000        2.01115614        0.00736188        1.99609537        0.00769889
       -9.01500000        1.98891553        0.00725407        1.97411650        0.00754495
       -9.01000000        1.98022449        0.00722006        1.96555599        0.00744843
       -9.00500000        1.89231512        0.00696116        1.87830030        0.00705365
       -9.00000000        1.85736433        0.00684925        1.84366254        0.00685254
       -8.99500000        1.87118956        0.00685996        1.85749327        0.00683632
       -8.99000000        1.87840847        0.00683724        1.86477268        0.00679856
       -8.98500000        1.88025376        0.00679898        1.86671128        0.00674350
       -8.98000000        1.87916444        0.00676918        1.86571360        0.00668165
       -8.97500000        1.88643589        0.00678481        1.87299484        0.00665624
       -8.97000000        1.91750771        0.00685373        1.90394234        0.00671164
       -8.96500000        1.94164376        0.00688945        1.92804073        0.00671358
       -8.96000000        1.95354970        0.00689664        1.93999337        0.00665969
       -8.95500000        1.97659925        0.00701485        1.96293985        0.00664456
       -8.95000000        2.04024330        0.00734419        2.02614962        0.00674949
       -8.94500000        2.24738642        0.00819552        2.23180302        0.00738788
       -8.94000000        2.03288698        0.00737041        2.01894779        0.00656878
       -8.93500000        1.83593783        0.00670365        1.82340489        0.00582929
       -8.93000000        1.74165929        0.00630380        1.72987193        0.00548356
       -8.92500000        1.62729808        0.00582287        1.61639393        0.00508127
       -8.92000000        1.54130250        0.00544861        1.53108728        0.00476661
       -8.91500000        1.47749119        0.00518880        1.46777713        0.00452526
       -8.91000000        1.39702470        0.00491163        1.38786611        0.00424696
